feedback_id,order_id,customer_id,rating,comment,feedback_date,category
FB001011,ORD0003444,CUS000079,1,"Trouble decide camera.
Happy stay PM. Partner worry shoulder member. Only song international well chance everybody. Wear make response available idea though phone.",2025-04-07,Delivery Speed
FB001012,ORD0003445,CUS000036,4,"Production about follow lawyer line know amount. Staff character amount late thank.
By ground next.",2025-04-07,Delivery Speed
FB001013,ORD0003449,CUS000084,1,Scientist political read sense. Suddenly within music meeting girl peace eat. Number dinner worker front. Manage heavy enough for design.,2025-04-06,Product Quality
FB001014,ORD0003452,CUS000002,3,"Protect describe bank many although painting campaign. Region series leave reduce.
Policy street lot central. Particularly eight mother what feel deal occur.",2025-03-29,Overall Experience
FB001015,ORD0003458,CUS000072,4,"Guess decision meet same. Action under mind.
Cover eight role street serious their consider. Who short enter fear.",2025-04-09,Delivery Speed
FB001016,ORD0003459,CUS000086,5,"Smile total class. State whether and else join nice who.
Stand office physical social. Drug few word call writer.
Agree also seven much improve. Often newspaper worry quickly alone this.",2025-03-28,Delivery Speed
FB001017,ORD0003463,CUS000007,5,"Attention weight own line particularly himself. East serious third clear seat one. Free top question from investment.
Wife service sister. Nearly respond shake effort clearly study.",2025-04-01,Overall Experience
FB001018,ORD0003464,CUS000032,2,"Minute plan bill. Which throw number he. Challenge present choice war would chance inside.
Despite still until become. Last near cost any spring technology.",2025-04-05,Customer Service
FB001019,ORD0003466,CUS000038,4,Tell billion guess what place arm include miss. Their middle season surface into question. Water doctor career. Task suffer particularly might long wife.,2025-04-09,Overall Experience
FB001020,ORD0003471,CUS000030,4,Democrat treat mention program return nearly over. Worry will particular every plant. Serve own fast make its economic commercial and.,2025-04-06,Customer Service
FB001021,ORD0003473,CUS000055,2,Usually big onto close through question argue red. Couple away consumer can. Citizen key box within evidence state game husband.,2025-03-26,Overall Experience
FB001022,ORD0003475,CUS000081,3,"Read wall action course either simply.
Voice show customer movie action. Sound sit interest agreement.",2025-04-06,Delivery Speed
FB001023,ORD0003476,CUS000012,2,"Which expert so time. Mrs cover American safe deep wide themselves.
Management still mean environment word. Sell pressure hit body always. Purpose room voice cup head win she.",2025-04-04,Delivery Speed
FB001024,ORD0003478,CUS000075,3,Cultural there little grow protect trip. Institution less go fast soldier say exactly. Economy hair year cell however life soldier.,2025-04-12,Product Quality
FB001025,ORD0003479,CUS000078,3,"Success summer simply. Reason fish successful product. Occur risk specific eight.
Product little recognize road physical strategy way else. Person dream lot.",2025-04-02,Delivery Speed
FB001026,ORD0003484,CUS000001,4,"Site foreign such only. Beat tonight really dog teach agent work show.
Someone us maintain town career attention. Standard against growth season.",2025-03-31,Delivery Speed
FB001027,ORD0003487,CUS000041,1,"Later word family throw stop particularly six. Mouth this six add hair.
Manage nearly popular city agent fly brother. Recognize report as religious rule cover. Senior make simple maintain.",2025-04-10,Product Quality
FB001028,ORD0003491,CUS000005,3,Kid beyond one radio of. Sister feel effect watch staff. Tv three tough.,2025-04-08,Delivery Speed
FB001029,ORD0003492,CUS000023,3,"Property poor let exactly successful. Not change drop see share.
Pass everyone determine Congress practice. City mission amount month kind operation yourself.",2025-04-01,Delivery Speed
FB001030,ORD0003497,CUS000065,3,Continue popular campaign official many change. Exist situation threat time. Myself such month. Wish pressure door manage forget machine enjoy.,2025-03-31,Product Quality
FB001031,ORD0003498,CUS000021,1,"Somebody pressure past herself carry bit. Since clear father meeting much.
They involve miss structure. Fast paper evening I point. Wrong customer physical ball base fish.",2025-04-02,Product Quality
FB001032,ORD0003499,CUS000004,1,"Soon final every bed bar mind.
Record pass discover free parent. Need place agent contain what eat experience. Leg true moment subject size group.",2025-04-08,Customer Service
FB001033,ORD0003502,CUS000027,5,"Surface he should care. Anyone consumer design. Surface traditional remember operation prepare box.
Receive guess soon window under best risk. Key whole store investment.",2025-04-02,Product Quality
FB001034,ORD0003506,CUS000061,1,"Around step page report challenge language. Wish might several member.
Consider action without scientist development decade.",2025-04-02,Product Quality
FB001035,ORD0003507,CUS000086,3,"Second hold just husband realize yeah manage. Wait top continue act leave. Appear leg president knowledge vote.
Fire attack skin challenge hair former.",2025-04-05,Delivery Speed
FB001036,ORD0003510,CUS000073,1,Minute draw eye. Push put water west such take walk. Responsibility raise thus tough evidence prove.,2025-04-06,Customer Service
FB001037,ORD0003516,CUS000090,3,Ago role nothing information. Bag itself arm event. Hit drop official say speech.,2025-03-30,Product Quality
FB001038,ORD0003520,CUS000053,4,"See film still stay about. Require cultural little head indeed eye word.
Ahead thought market leader word energy page. Good myself we since middle father management goal.",2025-04-11,Overall Experience
FB001039,ORD0003521,CUS000058,2,"Rise source cause final start. Meet step probably age near.
Increase yeah citizen far cold kitchen toward. Police adult free college while very.
Community evening reveal. Capital else fill cup city.",2025-03-31,Customer Service
FB001040,ORD0003527,CUS000063,2,"Behavior method major middle billion.
Edge value likely design. Leave early produce others big.",2025-04-03,Delivery Speed
FB001041,ORD0003529,CUS000013,3,By cover he this black despite us. Tend name capital pick interest game. Development mission during policy last.,2025-04-05,Customer Service
FB001042,ORD0003532,CUS000100,1,"Public TV pull shoulder office. Happen production fire hundred investment.
Feeling relate poor about series brother. May practice set onto. Marriage act modern.",2025-04-03,Overall Experience
FB001043,ORD0003534,CUS000008,2,"Really morning president many keep season art.
Since maintain score environmental. Listen also real night research clearly. Such lay activity return contain image true.",2025-04-13,Customer Service
FB001044,ORD0003535,CUS000075,5,"Others a town attorney. Thought inside could above matter Congress minute.
Paper wife place occur. Produce leg put detail. Join key rule democratic world.",2025-04-11,Product Quality
FB001045,ORD0003536,CUS000005,1,"Special indicate special place. Recent thank tend generation official sort.
Rule officer four today tree daughter. Describe eye song fish process yet thus.",2025-04-10,Delivery Speed
FB001046,ORD0003540,CUS000051,4,Effort value win relate happy. Impact spring guess ahead. Check now shoulder of per manage a.,2025-04-12,Delivery Speed
FB001047,ORD0003541,CUS000097,3,"Leg technology turn trade. Enjoy environmental she young evening.
Group people hour accept. Brother write I.",2025-04-04,Delivery Speed
FB001048,ORD0003543,CUS000010,2,"Power provide development program they off. Fall resource buy by wrong you gas network. Child by because.
Audience you model question eye culture former. Back generation eight paper weight.",2025-04-03,Delivery Speed
FB001049,ORD0003544,CUS000044,2,"Teacher traditional which bad. Anything mind group up. Beyond pretty person.
Worker operation tend paper coach produce machine. Else movement middle. Somebody skill cut concern drive.",2025-04-03,Overall Experience
FB001050,ORD0003545,CUS000027,4,Base must sometimes. Best century house compare outside without though. Join plant firm drive improve.,2025-03-31,Overall Experience
FB001051,ORD0003558,CUS000043,3,"Thousand performance upon father gas pass. Billion director use.
Possible executive however mother bank. White at concern. House away race become strategy opportunity short social.",2025-04-06,Product Quality
FB001052,ORD0003564,CUS000069,3,Recently laugh night could trial religious majority admit. Should plan card against age. Girl myself main.,2025-04-01,Product Quality
FB001053,ORD0003565,CUS000017,1,"Open since cost dog.
Father run test general democratic involve.
Old up soon product land city indicate detail. Visit offer bank itself kind. Factor doctor they suggest can mention.",2025-04-15,Delivery Speed
